------------ Data File Created By ActiGraph GT3X+ ActiLife v6.11.8 Firmware v3.2.1 date format M/d/yyyy at 30 Hz  -----------
Serial Number: NEO1C04110486
Start Time 00:00:00
Start Date 11/19/2013
Epoch Period (hh:mm:ss) 00:00:00
Download Time 11:00:51
Download Date 7/27/2015
Current Memory Address: 0
Current Battery Voltage: 3.22     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
0.0000,0.0000,0.0000
1.1722,0.0000,0.0000
2.3139,0.0000,0.0000
3.3956,0.0000,0.0000
4.3892,0.0000,0.0000
5.2688,0.0000,0.0000
6.0118,0.0000,0.0000
6.5987,0.0000,0.0000
7.0144,0.0000,0.0000
7.2480,0.0000,0.0000
7.2936,0.0000,0.0000
7.1499,0.0000,0.0000
6.8206,0.0000,0.0000
6.3143,0.0000,0.0000
5.6442,0.0000,0.0000
4.8276,0.0000,0.0000
3.8857,0.0000,0.0000
2.8430,0.0000,0.0000
1.7264,0.0000,0.0000
0.5651,0.0000,0.0000
-0.6108,0.0000,0.0000
-1.7710,0.0000,0.0000
-2.8851,0.0000,0.0000
-3.9244,0.0000,0.0000
-4.8619,0.0000,0.0000
-5.6732,0.0000,0.0000
-6.3372,0.0000,0.0000
-6.8368,0.0000,0.0000
-7.1590,0.0000,0.0000
-7.2954,0.0000,0.0000
-7.2424,0.0000,0.0000
-7.0016,0.0000,0.0000
-6.5790,0.0000,0.0000
-5.9857,0.0000,0.0000
-5.2370,0.0000,0.0000
-4.3524,0.0000,0.0000
-3.3549,0.0000,0.0000
-2.2704,0.0000,0.0000
-1.1269,0.0000,0.0000
0.0459,0.0000,0.0000
1.2174,0.0000,0.0000
2.3574,0.0000,0.0000
3.4361,0.0000,0.0000
4.4257,0.0000,0.0000
5.3005,0.0000,0.0000
6.0377,0.0000,0.0000
6.6182,0.0000,0.0000
7.0270,0.0000,0.0000
7.2534,0.0000,0.0000
7.2915,0.0000,0.0000
7.1405,0.0000,0.0000
6.8041,0.0000,0.0000
6.2912,0.0000,0.0000
5.6150,0.0000,0.0000
4.7931,0.0000,0.0000
3.8468,0.0000,0.0000
2.8007,0.0000,0.0000
1.6818,0.0000,0.0000
0.5194,0.0000,0.0000
-0.6565,0.0000,0.0000
-1.8154,0.0000,0.0000
-2.9272,0.0000,0.0000
-3.9630,0.0000,0.0000
-4.8960,0.0000,0.0000
-5.7019,0.0000,0.0000
-6.3599,0.0000,0.0000
-6.8528,0.0000,0.0000
-7.1678,0.0000,0.0000
-7.2969,0.0000,0.0000
-7.2365,0.0000,0.0000
-6.9884,0.0000,0.0000
-6.5590,0.0000,0.0000
-5.9593,0.0000,0.0000
-5.2049,0.0000,0.0000
-4.3155,0.0000,0.0000
-3.3141,0.0000,0.0000
-2.2267,0.0000,0.0000
-1.0815,0.0000,0.0000
0.0917,0.0000,0.0000
1.2626,0.0000,0.0000
2.4007,0.0000,0.0000
3.4765,0.0000,0.0000
4.4621,0.0000,0.0000
5.3319,0.0000,0.0000
6.0634,0.0000,0.0000
6.6374,0.0000,0.0000
7.0392,0.0000,0.0000
7.2584,0.0000,0.0000
7.2892,0.0000,0.0000
7.1308,0.0000,0.0000
6.7874,0.0000,0.0000
6.2678,0.0000,0.0000
5.5856,0.0000,0.0000
4.7584,0.0000,0.0000
3.8077,0.0000,0.0000
2.7582,0.0000,0.0000
1.6372,0.0000,0.0000
0.4736,0.0000,0.0000
-0.7022,0.0000,0.0000
-1.8598,0.0000,0.0000
-2.9692,0.0000,0.0000
-4.0015,0.0000,0.0000
-4.9299,0.0000,0.0000
-5.7304,0.0000,0.0000
-6.3823,0.0000,0.0000
-6.8684,0.0000,0.0000
-7.1764,0.0000,0.0000
-7.2981,0.0000,0.0000
-7.2304,0.0000,0.0000
-6.9750,0.0000,0.0000
-6.5387,0.0000,0.0000
-5.9327,0.0000,0.0000
-5.1727,0.0000,0.0000
-4.2785,0.0000,0.0000
-3.2732,0.0000,0.0000
-2.1830,0.0000,0.0000
-1.0361,0.0000,0.0000
0.1376,0.0000,0.0000
1.3078,0.0000,0.0000
2.4440,0.0000,0.0000
3.5168,0.0000,0.0000
4.4983,0.0000,0.0000
5.3631,0.0000,0.0000
6.0888,0.0000,0.0000
6.6564,0.0000,0.0000
7.0513,0.0000,0.0000
7.2631,0.0000,0.0000
7.2865,0.0000,0.0000
7.1208,0.0000,0.0000
6.7703,0.0000,0.0000
6.2442,0.0000,0.0000
5.5559,0.0000,0.0000
4.7235,0.0000,0.0000
3.7685,0.0000,0.0000
2.7157,0.0000,0.0000
1.5924,0.0000,0.0000
0.4278,0.0000,0.0000
-0.7479,0.0000,0.0000
-1.9041,0.0000,0.0000
-3.0110,0.0000,0.0000
-4.0398,0.0000,0.0000
-4.9637,0.0000,0.0000
-5.7587,0.0000,0.0000
-6.4044,0.0000,0.0000
-6.8838,0.0000,0.0000
-7.1846,0.0000,0.0000
