------------ Data File Created By ActiGraph GT3X+ ActiLife v6.11.8 Firmware v3.2.1 date format M/d/yyyy at 30 Hz  -----------
Serial Number: NEO1C04110486
Start Time 00:00:00
Start Date 11/19/2013
Epoch Period (hh:mm:ss) 00:00:00
Download Time 11:00:51
Download Date 7/27/2015
Current Memory Address: 0
Current Battery Voltage: 3.22     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
0.0000,0.0000,0.0000
1.4291,0.0000,0.0000
2.8211,0.0000,0.0000
4.1398,0.0000,0.0000
5.3512,0.0000,0.0000
6.4237,0.0000,0.0000
7.3294,0.0000,0.0000
8.0450,0.0000,0.0000
8.5518,0.0000,0.0000
8.8367,0.0000,0.0000
8.8922,0.0000,0.0000
8.7170,0.0000,0.0000
8.3155,0.0000,0.0000
7.6983,0.0000,0.0000
6.8813,0.0000,0.0000
5.8857,0.0000,0.0000
4.7373,0.0000,0.0000
3.4661,0.0000,0.0000
2.1048,0.0000,0.0000
0.6890,0.0000,0.0000
-0.7447,0.0000,0.0000
-2.1591,0.0000,0.0000
-3.5175,0.0000,0.0000
-4.7846,0.0000,0.0000
-5.9275,0.0000,0.0000
-6.9166,0.0000,0.0000
-7.7262,0.0000,0.0000
-8.3353,0.0000,0.0000
-8.7281,0.0000,0.0000
-8.8944,0.0000,0.0000
-8.8298,0.0000,0.0000
-8.5361,0.0000,0.0000
-8.0209,0.0000,0.0000
-7.2976,0.0000,0.0000
-6.3848,0.0000,0.0000
-5.3064,0.0000,0.0000
-4.0903,0.0000,0.0000
-2.7680,0.0000,0.0000
-1.3739,0.0000,0.0000
0.0559,0.0000,0.0000
1.4842,0.0000,0.0000
2.8740,0.0000,0.0000
4.1893,0.0000,0.0000
5.3958,0.0000,0.0000
6.4622,0.0000,0.0000
7.3610,0.0000,0.0000
8.0688,0.0000,0.0000
8.5671,0.0000,0.0000
8.8431,0.0000,0.0000
8.8897,0.0000,0.0000
8.7055,0.0000,0.0000
8.2954,0.0000,0.0000
7.6701,0.0000,0.0000
6.8457,0.0000,0.0000
5.8436,0.0000,0.0000
4.6899,0.0000,0.0000
3.4145,0.0000,0.0000
2.0505,0.0000,0.0000
0.6332,0.0000,0.0000
-0.8004,0.0000,0.0000
-2.2133,0.0000,0.0000
-3.5688,0.0000,0.0000
-4.8316,0.0000,0.0000
-5.9691,0.0000,0.0000
-6.9517,0.0000,0.0000
-7.7538,0.0000,0.0000
-8.3547,0.0000,0.0000
-8.7388,0.0000,0.0000
-8.8962,0.0000,0.0000
-8.8226,0.0000,0.0000
-8.5201,0.0000,0.0000
-7.9965,0.0000,0.0000
-7.2654,0.0000,0.0000
-6.3458,0.0000,0.0000
-5.2614,0.0000,0.0000
-4.0405,0.0000,0.0000
-2.7148,0.0000,0.0000
-1.3186,0.0000,0.0000
0.1118,0.0000,0.0000
1.5393,0.0000,0.0000
2.9269,0.0000,0.0000
4.2385,0.0000,0.0000
5.4401,0.0000,0.0000
6.5006,0.0000,0.0000
7.3923,0.0000,0.0000
8.0922,0.0000,0.0000
8.5821,0.0000,0.0000
8.8493,0.0000,0.0000
8.8868,0.0000,0.0000
8.6937,0.0000,0.0000
8.2750,0.0000,0.0000
7.6416,0.0000,0.0000
6.8098,0.0000,0.0000
5.8013,0.0000,0.0000
4.6423,0.0000,0.0000
3.3628,0.0000,0.0000
1.9960,0.0000,0.0000
0.5774,0.0000,0.0000
-0.8561,0.0000,0.0000
-2.2675,0.0000,0.0000
-3.6200,0.0000,0.0000
-4.8785,0.0000,0.0000
-6.0105,0.0000,0.0000
-6.9864,0.0000,0.0000
-7.7811,0.0000,0.0000
-8.3738,0.0000,0.0000
-8.7493,0.0000,0.0000
-8.8976,0.0000,0.0000
-8.8151,0.0000,0.0000
-8.5038,0.0000,0.0000
-7.9718,0.0000,0.0000
-7.2330,0.0000,0.0000
-6.3064,0.0000,0.0000
-5.2162,0.0000,0.0000
-3.9906,0.0000,0.0000
-2.6615,0.0000,0.0000
-1.2632,0.0000,0.0000
0.1678,0.0000,0.0000
1.5944,0.0000,0.0000
2.9797,0.0000,0.0000
4.2876,0.0000,0.0000
5.4843,0.0000,0.0000
6.5386,0.0000,0.0000
7.4233,0.0000,0.0000
8.1153,0.0000,0.0000
8.5967,0.0000,0.0000
8.8551,0.0000,0.0000
8.8836,0.0000,0.0000
8.6816,0.0000,0.0000
8.2543,0.0000,0.0000
7.6127,0.0000,0.0000
6.7737,0.0000,0.0000
5.7588,0.0000,0.0000
4.5945,0.0000,0.0000
3.3109,0.0000,0.0000
1.9415,0.0000,0.0000
0.5216,0.0000,0.0000
-0.9118,0.0000,0.0000
-2.3215,0.0000,0.0000
-3.6710,0.0000,0.0000
-4.9252,0.0000,0.0000
-6.0516,0.0000,0.0000
