------------ Data File Created By ActiGraph GT3X+ ActiLife v6.11.8 Firmware v3.2.1 date format M/d/yyyy at 30 Hz  -----------
Serial Number: NEO1C04110486
Start Time 00:00:00
Start Date 11/19/2013
Epoch Period (hh:mm:ss) 00:00:00
Download Time 11:00:51
Download Date 7/27/2015
Current Memory Address: 0
Current Battery Voltage: 3.22     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
0.0000,0.0000,0.0000
0.9795,0.0000,0.0000
1.9335,0.0000,0.0000
2.8374,0.0000,0.0000
3.6677,0.0000,0.0000
4.4027,0.0000,0.0000
5.0235,0.0000,0.0000
5.5140,0.0000,0.0000
5.8613,0.0000,0.0000
6.0566,0.0000,0.0000
6.0946,0.0000,0.0000
5.9746,0.0000,0.0000
5.6994,0.0000,0.0000
5.2764,0.0000,0.0000
4.7164,0.0000,0.0000
4.0340,0.0000,0.0000
3.2469,0.0000,0.0000
2.3756,0.0000,0.0000
1.4426,0.0000,0.0000
0.4722,0.0000,0.0000
-0.5104,0.0000,0.0000
-1.4799,0.0000,0.0000
-2.4109,0.0000,0.0000
-3.2793,0.0000,0.0000
-4.0627,0.0000,0.0000
-4.7406,0.0000,0.0000
-5.2955,0.0000,0.0000
-5.7130,0.0000,0.0000
-5.9822,0.0000,0.0000
-6.0961,0.0000,0.0000
-6.0519,0.0000,0.0000
-5.8506,0.0000,0.0000
-5.4975,0.0000,0.0000
-5.0017,0.0000,0.0000
-4.3761,0.0000,0.0000
-3.6370,0.0000,0.0000
-2.8034,0.0000,0.0000
-1.8972,0.0000,0.0000
-0.9416,0.0000,0.0000
0.0383,0.0000,0.0000
1.0173,0.0000,0.0000
1.9699,0.0000,0.0000
2.8713,0.0000,0.0000
3.6982,0.0000,0.0000
4.4292,0.0000,0.0000
5.0452,0.0000,0.0000
5.5303,0.0000,0.0000
5.8718,0.0000,0.0000
6.0610,0.0000,0.0000
6.0929,0.0000,0.0000
5.9667,0.0000,0.0000
5.6856,0.0000,0.0000
5.2570,0.0000,0.0000
