------------ Data File Created By ActiGraph GT3X+ ActiLife v6.11.8 Firmware v3.2.1 date format M/d/yyyy at 30 Hz  -----------
Serial Number: NEO1C04110486
Start Time 00:00:00
Start Date 11/19/2013
Epoch Period (hh:mm:ss) 00:00:00
Download Time 11:00:51
Download Date 7/27/2015
Current Memory Address: 0
Current Battery Voltage: 3.22     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
0.0000,0.0000,0.0000
1.0437,0.0000,0.0000
2.0603,0.0000,0.0000
3.0235,0.0000,0.0000
3.9082,0.0000,0.0000
4.6914,0.0000,0.0000
5.3530,0.0000,0.0000
5.8756,0.0000,0.0000
6.2457,0.0000,0.0000
6.4537,0.0000,0.0000
6.4943,0.0000,0.0000
6.3663,0.0000,0.0000
6.0731,0.0000,0.0000
5.6223,0.0000,0.0000
5.0256,0.0000,0.0000
4.2985,0.0000,0.0000
3.4599,0.0000,0.0000
2.5314,0.0000,0.0000
1.5372,0.0000,0.0000
0.5032,0.0000,0.0000
-0.5439,0.0000,0.0000
-1.5769,0.0000,0.0000
-2.5690,0.0000,0.0000
-3.4944,0.0000,0.0000
-4.3291,0.0000,0.0000
-5.0514,0.0000,0.0000
-5.6427,0.0000,0.0000
-6.0876,0.0000,0.0000
-6.3744,0.0000,0.0000
-6.4959,0.0000,0.0000
-6.4487,0.0000,0.0000
-6.2343,0.0000,0.0000
-5.8580,0.0000,0.0000
-5.3297,0.0000,0.0000
-4.6631,0.0000,0.0000
-3.8755,0.0000,0.0000
-2.9873,0.0000,0.0000
-2.0216,0.0000,0.0000
-1.0034,0.0000,0.0000
0.0408,0.0000,0.0000
1.0840,0.0000,0.0000
2.0990,0.0000,0.0000
3.0596,0.0000,0.0000
3.9407,0.0000,0.0000
4.7196,0.0000,0.0000
5.3760,0.0000,0.0000
5.8929,0.0000,0.0000
6.2569,0.0000,0.0000
6.4585,0.0000,0.0000
6.4925,0.0000,0.0000
6.3580,0.0000,0.0000
6.0585,0.0000,0.0000
5.6017,0.0000,0.0000
4.9996,0.0000,0.0000
4.2678,0.0000,0.0000
3.4252,0.0000,0.0000
2.4937,0.0000,0.0000
1.4975,0.0000,0.0000
0.4625,0.0000,0.0000
-0.5846,0.0000,0.0000
-1.6165,0.0000,0.0000
-2.6064,0.0000,0.0000
-3.5287,0.0000,0.0000
-4.3595,0.0000,0.0000
-5.0771,0.0000,0.0000
-5.6629,0.0000,0.0000
-6.1018,0.0000,0.0000
-6.3823,0.0000,0.0000
-6.4972,0.0000,0.0000
-6.4435,0.0000,0.0000
-6.2226,0.0000,0.0000
-5.8402,0.0000,0.0000
-5.3062,0.0000,0.0000
-4.6345,0.0000,0.0000
-3.8426,0.0000,0.0000
-2.9509,0.0000,0.0000
-1.9827,0.0000,0.0000
-0.9630,0.0000,0.0000
0.0817,0.0000,0.0000
1.1242,0.0000,0.0000
2.1376,0.0000,0.0000
3.0955,0.0000,0.0000
3.9731,0.0000,0.0000
4.7476,0.0000,0.0000
5.3989,0.0000,0.0000
5.9100,0.0000,0.0000
6.2678,0.0000,0.0000
6.4630,0.0000,0.0000
6.4904,0.0000,0.0000
6.3493,0.0000,0.0000
6.0435,0.0000,0.0000
5.5809,0.0000,0.0000
4.9735,0.0000,0.0000
4.2369,0.0000,0.0000
3.3904,0.0000,0.0000
2.4560,0.0000,0.0000
1.4578,0.0000,0.0000
0.4217,0.0000,0.0000
-0.6253,0.0000,0.0000
-1.6560,0.0000,0.0000
-2.6438,0.0000,0.0000
-3.5630,0.0000,0.0000
-4.3897,0.0000,0.0000
-5.1025,0.0000,0.0000
-5.6828,0.0000,0.0000
-6.1157,0.0000,0.0000
-6.3899,0.0000,0.0000
-6.4983,0.0000,0.0000
-6.4380,0.0000,0.0000
-6.2106,0.0000,0.0000
-5.8221,0.0000,0.0000
-5.2825,0.0000,0.0000
-4.6058,0.0000,0.0000
-3.8096,0.0000,0.0000
-2.9145,0.0000,0.0000
-1.9438,0.0000,0.0000
-0.9226,0.0000,0.0000
0.1225,0.0000,0.0000
1.1644,0.0000,0.0000
2.1762,0.0000,0.0000
3.1314,0.0000,0.0000
4.0054,0.0000,0.0000
4.7754,0.0000,0.0000
5.4215,0.0000,0.0000
5.9269,0.0000,0.0000
6.2785,0.0000,0.0000
6.4672,0.0000,0.0000
6.4880,0.0000,0.0000
6.3405,0.0000,0.0000
6.0284,0.0000,0.0000
5.5599,0.0000,0.0000
4.9471,0.0000,0.0000
4.2059,0.0000,0.0000
3.3555,0.0000,0.0000
2.4181,0.0000,0.0000
1.4179,0.0000,0.0000
0.3810,0.0000,0.0000
-0.6659,0.0000,0.0000
-1.6955,0.0000,0.0000
-2.6810,0.0000,0.0000
-3.5970,0.0000,0.0000
-4.4197,0.0000,0.0000
-5.1277,0.0000,0.0000
-5.7025,0.0000,0.0000
-6.1294,0.0000,0.0000
-6.3973,0.0000,0.0000
-6.4991,0.0000,0.0000
-6.4322,0.0000,0.0000
-6.1985,0.0000,0.0000
-5.8039,0.0000,0.0000
-5.2586,0.0000,0.0000
-4.5769,0.0000,0.0000
-3.7764,0.0000,0.0000
-2.8779,0.0000,0.0000
-1.9048,0.0000,0.0000
-0.8822,0.0000,0.0000
0.1633,0.0000,0.0000
1.2046,0.0000,0.0000
2.2146,0.0000,0.0000
3.1671,0.0000,0.0000
4.0375,0.0000,0.0000
4.8030,0.0000,0.0000
5.4439,0.0000,0.0000
5.9436,0.0000,0.0000
6.2890,0.0000,0.0000
6.4712,0.0000,0.0000
6.4854,0.0000,0.0000
6.3314,0.0000,0.0000
6.0130,0.0000,0.0000
5.5386,0.0000,0.0000
4.9205,0.0000,0.0000
4.1746,0.0000,0.0000
3.3205,0.0000,0.0000
2.3801,0.0000,0.0000
1.3780,0.0000,0.0000
0.3402,0.0000,0.0000
-0.7065,0.0000,0.0000
-1.7349,0.0000,0.0000
-2.7182,0.0000,0.0000
-3.6310,0.0000,0.0000
-4.4496,0.0000,0.0000
-5.1527,0.0000,0.0000
-5.7220,0.0000,0.0000
-6.1429,0.0000,0.0000
-6.4044,0.0000,0.0000
-6.4996,0.0000,0.0000
-6.4262,0.0000,0.0000
-6.1861,0.0000,0.0000
-5.7853,0.0000,0.0000
-5.2345,0.0000,0.0000
-4.5478,0.0000,0.0000
-3.7431,0.0000,0.0000
-2.8413,0.0000,0.0000
-1.8657,0.0000,0.0000
-0.8417,0.0000,0.0000
0.2042,0.0000,0.0000
1.2447,0.0000,0.0000
2.2530,0.0000,0.0000
3.2027,0.0000,0.0000
4.0694,0.0000,0.0000
4.8304,0.0000,0.0000
5.4661,0.0000,0.0000
5.9600,0.0000,0.0000
6.2992,0.0000,0.0000
6.4749,0.0000,0.0000
6.4825,0.0000,0.0000
6.3220,0.0000,0.0000
5.9974,0.0000,0.0000
5.5171,0.0000,0.0000
4.8937,0.0000,0.0000
4.1433,0.0000,0.0000
3.2853,0.0000,0.0000
2.3421,0.0000,0.0000
1.3381,0.0000,0.0000
0.2994,0.0000,0.0000
-0.7471,0.0000,0.0000
-1.7742,0.0000,0.0000
-2.7552,0.0000,0.0000
-3.6648,0.0000,0.0000
-4.4792,0.0000,0.0000
-5.1774,0.0000,0.0000
-5.7413,0.0000,0.0000
-6.1561,0.0000,0.0000
-6.4112,0.0000,0.0000
-6.4999,0.0000,0.0000
-6.4200,0.0000,0.0000
-6.1734,0.0000,0.0000
-5.7666,0.0000,0.0000
