------------ Data File Created By ActiGraph GT3X+ ActiLife v6.11.8 Firmware v3.2.1 date format M/d/yyyy at 30 Hz  -----------
Serial Number: NEO1C04110486
Start Time 00:00:00
Start Date 11/19/2013
Epoch Period (hh:mm:ss) 00:00:00
Download Time 11:00:51
Download Date 7/27/2015
Current Memory Address: 0
Current Battery Voltage: 3.22     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
0.0000,0.0000,0.0000
0.4014,0.0000,0.0000
0.7924,0.0000,0.0000
1.1629,0.0000,0.0000
1.5031,0.0000,0.0000
1.8044,0.0000,0.0000
2.0588,0.0000,0.0000
2.2598,0.0000,0.0000
2.4022,0.0000,0.0000
2.4822,0.0000,0.0000
2.4978,0.0000,0.0000
2.4486,0.0000,0.0000
2.3358,0.0000,0.0000
2.1624,0.0000,0.0000
1.9329,0.0000,0.0000
1.6533,0.0000,0.0000
1.3307,0.0000,0.0000
0.9736,0.0000,0.0000
0.5912,0.0000,0.0000
0.1935,0.0000,0.0000
-0.2092,0.0000,0.0000
-0.6065,0.0000,0.0000
-0.9881,0.0000,0.0000
-1.3440,0.0000,0.0000
-1.6650,0.0000,0.0000
-1.9429,0.0000,0.0000
-2.1703,0.0000,0.0000
-2.3414,0.0000,0.0000
-2.4517,0.0000,0.0000
-2.4984,0.0000,0.0000
-2.4803,0.0000,0.0000
-2.3978,0.0000,0.0000
-2.2531,0.0000,0.0000
-2.0499,0.0000,0.0000
-1.7935,0.0000,0.0000
-1.4906,0.0000,0.0000
-1.1489,0.0000,0.0000
-0.7775,0.0000,0.0000
-0.3859,0.0000,0.0000
0.0157,0.0000,0.0000
0.4169,0.0000,0.0000
0.8073,0.0000,0.0000
1.1768,0.0000,0.0000
1.5157,0.0000,0.0000
1.8152,0.0000,0.0000
2.0677,0.0000,0.0000
2.2665,0.0000,0.0000
2.4065,0.0000,0.0000
2.4840,0.0000,0.0000
2.4971,0.0000,0.0000
2.4454,0.0000,0.0000
2.3302,0.0000,0.0000
2.1545,0.0000,0.0000
1.9229,0.0000,0.0000
1.6415,0.0000,0.0000
1.3174,0.0000,0.0000
0.9591,0.0000,0.0000
0.5760,0.0000,0.0000
0.1779,0.0000,0.0000
-0.2248,0.0000,0.0000
-0.6217,0.0000,0.0000
-1.0025,0.0000,0.0000
-1.3572,0.0000,0.0000
-1.6767,0.0000,0.0000
-1.9527,0.0000,0.0000
-2.1780,0.0000,0.0000
-2.3468,0.0000,0.0000
-2.4547,0.0000,0.0000
-2.4989,0.0000,0.0000
-2.4783,0.0000,0.0000
-2.3933,0.0000,0.0000
-2.2462,0.0000,0.0000
-2.0408,0.0000,0.0000
-1.7825,0.0000,0.0000
-1.4779,0.0000,0.0000
-1.1350,0.0000,0.0000
-0.7626,0.0000,0.0000
-0.3704,0.0000,0.0000
0.0314,0.0000,0.0000
0.4324,0.0000,0.0000
0.8222,0.0000,0.0000
1.1906,0.0000,0.0000
1.5281,0.0000,0.0000
1.8260,0.0000,0.0000
2.0765,0.0000,0.0000
2.2731,0.0000,0.0000
2.4107,0.0000,0.0000
2.4858,0.0000,0.0000
2.4963,0.0000,0.0000
2.4421,0.0000,0.0000
2.3244,0.0000,0.0000
2.1465,0.0000,0.0000
1.9129,0.0000,0.0000
1.6296,0.0000,0.0000
1.3040,0.0000,0.0000
0.9446,0.0000,0.0000
0.5607,0.0000,0.0000
0.1622,0.0000,0.0000
-0.2405,0.0000,0.0000
-0.6369,0.0000,0.0000
-1.0168,0.0000,0.0000
-1.3704,0.0000,0.0000
-1.6883,0.0000,0.0000
-1.9625,0.0000,0.0000
-2.1857,0.0000,0.0000
-2.3522,0.0000,0.0000
-2.4577,0.0000,0.0000
-2.4993,0.0000,0.0000
-2.4762,0.0000,0.0000
-2.3887,0.0000,0.0000
-2.2393,0.0000,0.0000
-2.0317,0.0000,0.0000
-1.7715,0.0000,0.0000
-1.4652,0.0000,0.0000
-1.1210,0.0000,0.0000
-0.7476,0.0000,0.0000
-0.3548,0.0000,0.0000
0.0471,0.0000,0.0000
0.4479,0.0000,0.0000
0.8370,0.0000,0.0000
1.2044,0.0000,0.0000
1.5405,0.0000,0.0000
1.8367,0.0000,0.0000
2.0852,0.0000,0.0000
2.2796,0.0000,0.0000
2.4148,0.0000,0.0000
2.4874,0.0000,0.0000
