------------ Data File Created By ActiGraph GT3X+ ActiLife v6.11.8 Firmware v3.2.1 date format M/d/yyyy at 30 Hz  -----------
Serial Number: NEO1C04110486
Start Time 00:00:00
Start Date 11/19/2013
Epoch Period (hh:mm:ss) 00:00:00
Download Time 11:00:51
Download Date 7/27/2015
Current Memory Address: 0
Current Battery Voltage: 3.22     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
0.0000,0.0000,0.0000
1.1400,0.0000,0.0000
2.2505,0.0000,0.0000
3.3026,0.0000,0.0000
4.2689,0.0000,0.0000
5.1245,0.0000,0.0000
5.8471,0.0000,0.0000
6.4179,0.0000,0.0000
6.8222,0.0000,0.0000
7.0495,0.0000,0.0000
7.0938,0.0000,0.0000
6.9540,0.0000,0.0000
6.6337,0.0000,0.0000
6.1413,0.0000,0.0000
5.4896,0.0000,0.0000
4.6953,0.0000,0.0000
3.7792,0.0000,0.0000
2.7651,0.0000,0.0000
1.6791,0.0000,0.0000
0.5496,0.0000,0.0000
-0.5941,0.0000,0.0000
-1.7225,0.0000,0.0000
-2.8061,0.0000,0.0000
-3.8169,0.0000,0.0000
-4.7287,0.0000,0.0000
-5.5177,0.0000,0.0000
-6.1636,0.0000,0.0000
-6.6495,0.0000,0.0000
-6.9628,0.0000,0.0000
-7.0955,0.0000,0.0000
-7.0440,0.0000,0.0000
-6.8097,0.0000,0.0000
-6.3987,0.0000,0.0000
-5.8217,0.0000,0.0000
-5.0935,0.0000,0.0000
-4.2332,0.0000,0.0000
-3.2630,0.0000,0.0000
-2.2082,0.0000,0.0000
-1.0960,0.0000,0.0000
0.0446,0.0000,0.0000
1.1841,0.0000,0.0000
2.2928,0.0000,0.0000
3.3420,0.0000,0.0000
4.3045,0.0000,0.0000
5.1553,0.0000,0.0000
5.8723,0.0000,0.0000
6.4369,0.0000,0.0000
6.8344,0.0000,0.0000
7.0546,0.0000,0.0000
7.0918,0.0000,0.0000
6.9448,0.0000,0.0000
6.6177,0.0000,0.0000
6.1188,0.0000,0.0000
5.4612,0.0000,0.0000
4.6618,0.0000,0.0000
3.7414,0.0000,0.0000
2.7239,0.0000,0.0000
1.6358,0.0000,0.0000
0.5052,0.0000,0.0000
-0.6386,0.0000,0.0000
-1.7657,0.0000,0.0000
-2.8470,0.0000,0.0000
-3.8545,0.0000,0.0000
-4.7619,0.0000,0.0000
-5.5457,0.0000,0.0000
-6.1856,0.0000,0.0000
-6.6650,0.0000,0.0000
-6.9714,0.0000,0.0000
-7.0969,0.0000,0.0000
-7.0383,0.0000,0.0000
-6.7970,0.0000,0.0000
-6.3793,0.0000,0.0000
-5.7960,0.0000,0.0000
-5.0623,0.0000,0.0000
-4.1973,0.0000,0.0000
-3.2233,0.0000,0.0000
-2.1657,0.0000,0.0000
-1.0519,0.0000,0.0000
0.0892,0.0000,0.0000
1.2280,0.0000,0.0000
2.3350,0.0000,0.0000
3.3813,0.0000,0.0000
4.3399,0.0000,0.0000
5.1858,0.0000,0.0000
5.8972,0.0000,0.0000
6.4556,0.0000,0.0000
6.8464,0.0000,0.0000
7.0595,0.0000,0.0000
7.0895,0.0000,0.0000
6.9354,0.0000,0.0000
6.6014,0.0000,0.0000
6.0961,0.0000,0.0000
5.4325,0.0000,0.0000
4.6280,0.0000,0.0000
3.7034,0.0000,0.0000
2.6827,0.0000,0.0000
1.5923,0.0000,0.0000
0.4607,0.0000,0.0000
-0.6830,0.0000,0.0000
-1.8089,0.0000,0.0000
-2.8878,0.0000,0.0000
-3.8918,0.0000,0.0000
-4.7949,0.0000,0.0000
-5.5734,0.0000,0.0000
-6.2074,0.0000,0.0000
-6.6803,0.0000,0.0000
-6.9798,0.0000,0.0000
-7.0981,0.0000,0.0000
-7.0323,0.0000,0.0000
-6.7839,0.0000,0.0000
-6.3596,0.0000,0.0000
-5.7701,0.0000,0.0000
-5.0310,0.0000,0.0000
-4.1612,0.0000,0.0000
-3.1835,0.0000,0.0000
-2.1232,0.0000,0.0000
-1.0078,0.0000,0.0000
0.1338,0.0000,0.0000
1.2719,0.0000,0.0000
2.3770,0.0000,0.0000
3.4205,0.0000,0.0000
4.3751,0.0000,0.0000
5.2162,0.0000,0.0000
5.9220,0.0000,0.0000
6.4740,0.0000,0.0000
6.8581,0.0000,0.0000
7.0642,0.0000,0.0000
7.0869,0.0000,0.0000
6.9257,0.0000,0.0000
6.5849,0.0000,0.0000
6.0731,0.0000,0.0000
5.4037,0.0000,0.0000
4.5941,0.0000,0.0000
3.6653,0.0000,0.0000
2.6413,0.0000,0.0000
1.5488,0.0000,0.0000
0.4161,0.0000,0.0000
-0.7274,0.0000,0.0000
-1.8520,0.0000,0.0000
-2.9285,0.0000,0.0000
-3.9291,0.0000,0.0000
-4.8277,0.0000,0.0000
-5.6010,0.0000,0.0000
-6.2289,0.0000,0.0000
-6.6952,0.0000,0.0000
-6.9878,0.0000,0.0000
-7.0990,0.0000,0.0000
-7.0260,0.0000,0.0000
-6.7706,0.0000,0.0000
-6.3396,0.0000,0.0000
-5.7440,0.0000,0.0000
-4.9994,0.0000,0.0000
-4.1250,0.0000,0.0000
-3.1436,0.0000,0.0000
-2.0806,0.0000,0.0000
-0.9636,0.0000,0.0000
0.1784,0.0000,0.0000
1.3158,0.0000,0.0000
2.4190,0.0000,0.0000
3.4595,0.0000,0.0000
4.4101,0.0000,0.0000
5.2464,0.0000,0.0000
5.9464,0.0000,0.0000
6.4922,0.0000,0.0000
6.8695,0.0000,0.0000
7.0685,0.0000,0.0000
7.0841,0.0000,0.0000
6.9158,0.0000,0.0000
6.5680,0.0000,0.0000
6.0499,0.0000,0.0000
5.3747,0.0000,0.0000
4.5600,0.0000,0.0000
3.6270,0.0000,0.0000
2.5999,0.0000,0.0000
1.5053,0.0000,0.0000
0.3716,0.0000,0.0000
-0.7717,0.0000,0.0000
-1.8950,0.0000,0.0000
-2.9691,0.0000,0.0000
-3.9662,0.0000,0.0000
-4.8603,0.0000,0.0000
-5.6283,0.0000,0.0000
-6.2502,0.0000,0.0000
-6.7099,0.0000,0.0000
-6.9956,0.0000,0.0000
-7.0996,0.0000,0.0000
-7.0194,0.0000,0.0000
-6.7571,0.0000,0.0000
-6.3194,0.0000,0.0000
-5.7177,0.0000,0.0000
-4.9676,0.0000,0.0000
-4.0886,0.0000,0.0000
-3.1035,0.0000,0.0000
-2.0379,0.0000,0.0000
-0.9194,0.0000,0.0000
0.2230,0.0000,0.0000
1.3596,0.0000,0.0000
2.4609,0.0000,0.0000
3.4984,0.0000,0.0000
4.4450,0.0000,0.0000
5.2763,0.0000,0.0000
5.9707,0.0000,0.0000
6.5101,0.0000,0.0000
6.8806,0.0000,0.0000
7.0725,0.0000,0.0000
7.0809,0.0000,0.0000
6.9056,0.0000,0.0000
6.5510,0.0000,0.0000
6.0264,0.0000,0.0000
5.3454,0.0000,0.0000
4.5257,0.0000,0.0000
3.5886,0.0000,0.0000
2.5583,0.0000,0.0000
1.4616,0.0000,0.0000
0.3270,0.0000,0.0000
-0.8161,0.0000,0.0000
-1.9380,0.0000,0.0000
-3.0096,0.0000,0.0000
-4.0031,0.0000,0.0000
-4.8927,0.0000,0.0000
-5.6554,0.0000,0.0000
-6.2713,0.0000,0.0000
-6.7244,0.0000,0.0000
-7.0030,0.0000,0.0000
-7.0999,0.0000,0.0000
-7.0126,0.0000,0.0000
-6.7433,0.0000,0.0000
-6.2989,0.0000,0.0000
-5.6911,0.0000,0.0000
-4.9356,0.0000,0.0000
-4.0521,0.0000,0.0000
-3.0633,0.0000,0.0000
-1.9951,0.0000,0.0000
-0.8751,0.0000,0.0000
0.2676,0.0000,0.0000
1.4034,0.0000,0.0000
2.5027,0.0000,0.0000
3.5371,0.0000,0.0000
4.4797,0.0000,0.0000
5.3061,0.0000,0.0000
5.9947,0.0000,0.0000
6.5278,0.0000,0.0000
6.8915,0.0000,0.0000
7.0763,0.0000,0.0000
7.0775,0.0000,0.0000
6.8951,0.0000,0.0000
6.5336,0.0000,0.0000
6.0027,0.0000,0.0000
5.3159,0.0000,0.0000
4.4912,0.0000,0.0000
3.5500,0.0000,0.0000
