------------ Data File Created By ActiGraph GT3X+ ActiLife v6.11.8 Firmware v3.2.1 date format M/d/yyyy at 30 Hz  -----------
Serial Number: NEO1C04110486
Start Time 00:00:00
Start Date 11/19/2013
Epoch Period (hh:mm:ss) 00:00:00
Download Time 11:00:51
Download Date 7/27/2015
Current Memory Address: 0
Current Battery Voltage: 3.22     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
0.0000,0.0000,0.0000
1.0116,0.0000,0.0000
1.9969,0.0000,0.0000
2.9305,0.0000,0.0000
3.7879,0.0000,0.0000
4.5471,0.0000,0.0000
5.1883,0.0000,0.0000
5.6948,0.0000,0.0000
6.0535,0.0000,0.0000
6.2552,0.0000,0.0000
6.2945,0.0000,0.0000
6.1704,0.0000,0.0000
5.8863,0.0000,0.0000
5.4494,0.0000,0.0000
4.8710,0.0000,0.0000
4.1663,0.0000,0.0000
3.3534,0.0000,0.0000
2.4535,0.0000,0.0000
1.4899,0.0000,0.0000
0.4877,0.0000,0.0000
-0.5272,0.0000,0.0000
-1.5284,0.0000,0.0000
-2.4899,0.0000,0.0000
-3.3868,0.0000,0.0000
-4.1959,0.0000,0.0000
-4.8960,0.0000,0.0000
-5.4691,0.0000,0.0000
-5.9003,0.0000,0.0000
-6.1783,0.0000,0.0000
-6.2960,0.0000,0.0000
-6.2503,0.0000,0.0000
-6.0424,0.0000,0.0000
-5.6777,0.0000,0.0000
-5.1657,0.0000,0.0000
-4.5196,0.0000,0.0000
-3.7562,0.0000,0.0000
-2.8954,0.0000,0.0000
-1.9594,0.0000,0.0000
-0.9725,0.0000,0.0000
0.0396,0.0000,0.0000
1.0506,0.0000,0.0000
2.0344,0.0000,0.0000
2.9654,0.0000,0.0000
3.8195,0.0000,0.0000
4.5744,0.0000,0.0000
5.2106,0.0000,0.0000
5.7116,0.0000,0.0000
6.0644,0.0000,0.0000
6.2598,0.0000,0.0000
6.2927,0.0000,0.0000
6.1623,0.0000,0.0000
5.8720,0.0000,0.0000
5.4294,0.0000,0.0000
4.8458,0.0000,0.0000
4.1365,0.0000,0.0000
3.3198,0.0000,0.0000
2.4170,0.0000,0.0000
1.4515,0.0000,0.0000
0.4482,0.0000,0.0000
-0.5666,0.0000,0.0000
-1.5667,0.0000,0.0000
-2.5262,0.0000,0.0000
-3.4202,0.0000,0.0000
-4.2253,0.0000,0.0000
-4.9208,0.0000,0.0000
-5.4886,0.0000,0.0000
-5.9140,0.0000,0.0000
-6.1859,0.0000,0.0000
-6.2973,0.0000,0.0000
-6.2452,0.0000,0.0000
-6.0311,0.0000,0.0000
-5.6605,0.0000,0.0000
-5.1429,0.0000,0.0000
-4.4919,0.0000,0.0000
-3.7244,0.0000,0.0000
-2.8601,0.0000,0.0000
-1.9217,0.0000,0.0000
-0.9334,0.0000,0.0000
0.0792,0.0000,0.0000
1.0897,0.0000,0.0000
2.0719,0.0000,0.0000
3.0003,0.0000,0.0000
3.8509,0.0000,0.0000
4.6015,0.0000,0.0000
5.2328,0.0000,0.0000
5.7282,0.0000,0.0000
6.0750,0.0000,0.0000
6.2641,0.0000,0.0000
6.2907,0.0000,0.0000
6.1540,0.0000,0.0000
5.8576,0.0000,0.0000
5.4092,0.0000,0.0000
4.8204,0.0000,0.0000
4.1066,0.0000,0.0000
3.2861,0.0000,0.0000
2.3804,0.0000,0.0000
1.4129,0.0000,0.0000
0.4087,0.0000,0.0000
-0.6060,0.0000,0.0000
-1.6051,0.0000,0.0000
-2.5624,0.0000,0.0000
-3.4533,0.0000,0.0000
-4.2546,0.0000,0.0000
-4.9455,0.0000,0.0000
-5.5080,0.0000,0.0000
-5.9275,0.0000,0.0000
-6.1933,0.0000,0.0000
-6.2983,0.0000,0.0000
-6.2399,0.0000,0.0000
-6.0196,0.0000,0.0000
-5.6430,0.0000,0.0000
-5.1200,0.0000,0.0000
-4.4641,0.0000,0.0000
-3.6924,0.0000,0.0000
-2.8248,0.0000,0.0000
-1.8840,0.0000,0.0000
-0.8942,0.0000,0.0000
0.1187,0.0000,0.0000
1.1286,0.0000,0.0000
2.1092,0.0000,0.0000
3.0350,0.0000,0.0000
3.8821,0.0000,0.0000
4.6285,0.0000,0.0000
5.2547,0.0000,0.0000
5.7446,0.0000,0.0000
6.0853,0.0000,0.0000
6.2682,0.0000,0.0000
6.2884,0.0000,0.0000
6.1454,0.0000,0.0000
