------------ Data File Created By ActiGraph GT3X+ ActiLife v6.11.8 Firmware v3.2.1 date format M/d/yyyy at 30 Hz  -----------
Serial Number: NEO1C04110486
Start Time 00:00:00
Start Date 11/19/2013
Epoch Period (hh:mm:ss) 00:00:00
Download Time 11:00:51
Download Date 7/27/2015
Current Memory Address: 0
Current Battery Voltage: 3.22     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
0.0000,0.0000,0.0000
0.8189,0.0000,0.0000
1.6166,0.0000,0.0000
2.3723,0.0000,0.0000
3.0664,0.0000,0.0000
3.6810,0.0000,0.0000
4.2000,0.0000,0.0000
4.6101,0.0000,0.0000
4.9005,0.0000,0.0000
5.0637,0.0000,0.0000
5.0955,0.0000,0.0000
4.9951,0.0000,0.0000
4.7651,0.0000,0.0000
4.4114,0.0000,0.0000
3.9432,0.0000,0.0000
3.3727,0.0000,0.0000
2.7147,0.0000,0.0000
1.9862,0.0000,0.0000
1.2061,0.0000,0.0000
0.3948,0.0000,0.0000
-0.4268,0.0000,0.0000
-1.2373,0.0000,0.0000
-2.0156,0.0000,0.0000
-2.7417,0.0000,0.0000
-3.3967,0.0000,0.0000
-3.9634,0.0000,0.0000
-4.4274,0.0000,0.0000
-4.7764,0.0000,0.0000
-5.0015,0.0000,0.0000
-5.0968,0.0000,0.0000
-5.0598,0.0000,0.0000
-4.8915,0.0000,0.0000
-4.5963,0.0000,0.0000
-4.1818,0.0000,0.0000
-3.6587,0.0000,0.0000
-3.0407,0.0000,0.0000
-2.3439,0.0000,0.0000
-1.5861,0.0000,0.0000
-0.7873,0.0000,0.0000
0.0320,0.0000,0.0000
0.8505,0.0000,0.0000
1.6469,0.0000,0.0000
2.4006,0.0000,0.0000
3.0920,0.0000,0.0000
3.7031,0.0000,0.0000
4.2181,0.0000,0.0000
4.6237,0.0000,0.0000
4.9092,0.0000,0.0000
5.0674,0.0000,0.0000
5.0941,0.0000,0.0000
4.9886,0.0000,0.0000
4.7536,0.0000,0.0000
4.3952,0.0000,0.0000
3.9228,0.0000,0.0000
3.3486,0.0000,0.0000
2.6875,0.0000,0.0000
1.9566,0.0000,0.0000
1.1750,0.0000,0.0000
0.3629,0.0000,0.0000
-0.4587,0.0000,0.0000
-1.2683,0.0000,0.0000
-2.0450,0.0000,0.0000
-2.7687,0.0000,0.0000
-3.4205,0.0000,0.0000
