------------ Data File Created By ActiGraph GT3X+ ActiLife v6.11.8 Firmware v3.2.1 date format M/d/yyyy at 30 Hz  -----------
Serial Number: NEO1C04110486
Start Time 00:00:00
Start Date 11/19/2013
Epoch Period (hh:mm:ss) 00:00:00
Download Time 11:00:51
Download Date 7/27/2015
Current Memory Address: 0
Current Battery Voltage: 3.22     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
0.0000,0.0000,0.0000
1.5254,0.0000,0.0000
3.0112,0.0000,0.0000
4.4189,0.0000,0.0000
5.7119,0.0000,0.0000
6.8567,0.0000,0.0000
7.8236,0.0000,0.0000
8.5874,0.0000,0.0000
9.1283,0.0000,0.0000
9.4324,0.0000,0.0000
9.4917,0.0000,0.0000
9.3046,0.0000,0.0000
8.8761,0.0000,0.0000
8.2173,0.0000,0.0000
7.3452,0.0000,0.0000
6.2825,0.0000,0.0000
5.0567,0.0000,0.0000
3.6997,0.0000,0.0000
2.2467,0.0000,0.0000
0.7354,0.0000,0.0000
-0.7949,0.0000,0.0000
-2.3047,0.0000,0.0000
-3.7546,0.0000,0.0000
-5.1071,0.0000,0.0000
-6.3271,0.0000,0.0000
-7.3829,0.0000,0.0000
-8.2471,0.0000,0.0000
-8.8972,0.0000,0.0000
-9.3165,0.0000,0.0000
-9.4940,0.0000,0.0000
-9.4251,0.0000,0.0000
-9.1116,0.0000,0.0000
-8.5617,0.0000,0.0000
-7.7895,0.0000,0.0000
-6.8153,0.0000,0.0000
-5.6641,0.0000,0.0000
-4.3660,0.0000,0.0000
-2.9546,0.0000,0.0000
-1.4665,0.0000,0.0000
0.0597,0.0000,0.0000
1.5843,0.0000,0.0000
3.0678,0.0000,0.0000
4.4717,0.0000,0.0000
5.7595,0.0000,0.0000
6.8979,0.0000,0.0000
7.8573,0.0000,0.0000
8.6127,0.0000,0.0000
9.1447,0.0000,0.0000
9.4393,0.0000,0.0000
9.4890,0.0000,0.0000
9.2924,0.0000,0.0000
8.8547,0.0000,0.0000
8.1872,0.0000,0.0000
7.3072,0.0000,0.0000
6.2376,0.0000,0.0000
5.0061,0.0000,0.0000
3.6447,0.0000,0.0000
2.1887,0.0000,0.0000
0.6759,0.0000,0.0000
-0.8544,0.0000,0.0000
-2.3626,0.0000,0.0000
-3.8094,0.0000,0.0000
-5.1574,0.0000,0.0000
-6.3715,0.0000,0.0000
-7.4203,0.0000,0.0000
-8.2765,0.0000,0.0000
-8.9180,0.0000,0.0000
-9.3280,0.0000,0.0000
-9.4959,0.0000,0.0000
-9.4174,0.0000,0.0000
-9.0945,0.0000,0.0000
-8.5356,0.0000,0.0000
-7.7552,0.0000,0.0000
-6.7736,0.0000,0.0000
-5.6161,0.0000,0.0000
-4.3129,0.0000,0.0000
-2.8978,0.0000,0.0000
-1.4075,0.0000,0.0000
0.1194,0.0000,0.0000
1.6431,0.0000,0.0000
3.1242,0.0000,0.0000
4.5243,0.0000,0.0000
5.8069,0.0000,0.0000
6.9388,0.0000,0.0000
7.8907,0.0000,0.0000
8.6377,0.0000,0.0000
9.1607,0.0000,0.0000
9.4459,0.0000,0.0000
9.4859,0.0000,0.0000
9.2798,0.0000,0.0000
8.8329,0.0000,0.0000
8.1567,0.0000,0.0000
7.2689,0.0000,0.0000
6.1924,0.0000,0.0000
4.9553,0.0000,0.0000
3.5895,0.0000,0.0000
2.1306,0.0000,0.0000
0.6164,0.0000,0.0000
-0.9138,0.0000,0.0000
-2.4203,0.0000,0.0000
-3.8640,0.0000,0.0000
-5.2074,0.0000,0.0000
-6.4157,0.0000,0.0000
-7.4574,0.0000,0.0000
-8.3057,0.0000,0.0000
-8.9384,0.0000,0.0000
-9.3391,0.0000,0.0000
-9.4975,0.0000,0.0000
-9.4094,0.0000,0.0000
-9.0771,0.0000,0.0000
-8.5093,0.0000,0.0000
-7.7206,0.0000,0.0000
-6.7316,0.0000,0.0000
-5.5679,0.0000,0.0000
-4.2596,0.0000,0.0000
-2.8409,0.0000,0.0000
-1.3484,0.0000,0.0000
0.1791,0.0000,0.0000
1.7019,0.0000,0.0000
3.1805,0.0000,0.0000
4.5767,0.0000,0.0000
5.8540,0.0000,0.0000
6.9794,0.0000,0.0000
7.9237,0.0000,0.0000
8.6624,0.0000,0.0000
9.1763,0.0000,0.0000
9.4520,0.0000,0.0000
9.4825,0.0000,0.0000
9.2668,0.0000,0.0000
8.8107,0.0000,0.0000
8.1260,0.0000,0.0000
7.2303,0.0000,0.0000
6.1470,0.0000,0.0000
4.9042,0.0000,0.0000
3.5342,0.0000,0.0000
2.0724,0.0000,0.0000
0.5568,0.0000,0.0000
-0.9732,0.0000,0.0000
-2.4780,0.0000,0.0000
-3.9185,0.0000,0.0000
-5.2572,0.0000,0.0000
-6.4596,0.0000,0.0000
-7.4943,0.0000,0.0000
-8.3345,0.0000,0.0000
-8.9584,0.0000,0.0000
-9.3499,0.0000,0.0000
-9.4987,0.0000,0.0000
-9.4010,0.0000,0.0000
-9.0593,0.0000,0.0000
-8.4826,0.0000,0.0000
-7.6857,0.0000,0.0000
-6.6893,0.0000,0.0000
-5.5194,0.0000,0.0000
-4.2062,0.0000,0.0000
-2.7839,0.0000,0.0000
-1.2893,0.0000,0.0000
0.2387,0.0000,0.0000
1.7606,0.0000,0.0000
3.2367,0.0000,0.0000
4.6289,0.0000,0.0000
5.9009,0.0000,0.0000
7.0198,0.0000,0.0000
7.9565,0.0000,0.0000
8.6868,0.0000,0.0000
9.1916,0.0000,0.0000
9.4578,0.0000,0.0000
9.4787,0.0000,0.0000
9.2535,0.0000,0.0000
8.7882,0.0000,0.0000
8.0949,0.0000,0.0000
7.1915,0.0000,0.0000
6.1014,0.0000,0.0000
4.8530,0.0000,0.0000
3.4787,0.0000,0.0000
2.0141,0.0000,0.0000
0.4972,0.0000,0.0000
-1.0326,0.0000,0.0000
-2.5356,0.0000,0.0000
-3.9727,0.0000,0.0000
-5.3068,0.0000,0.0000
-6.5032,0.0000,0.0000
-7.5308,0.0000,0.0000
-8.3630,0.0000,0.0000
-8.9781,0.0000,0.0000
-9.3602,0.0000,0.0000
-9.4995,0.0000,0.0000
-9.3922,0.0000,0.0000
-9.0412,0.0000,0.0000
-8.4555,0.0000,0.0000
-7.6504,0.0000,0.0000
-6.6468,0.0000,0.0000
-5.4707,0.0000,0.0000
-4.1526,0.0000,0.0000
-2.7267,0.0000,0.0000
-1.2301,0.0000,0.0000
0.2984,0.0000,0.0000
1.8192,0.0000,0.0000
3.2928,0.0000,0.0000
4.6809,0.0000,0.0000
5.9476,0.0000,0.0000
7.0599,0.0000,0.0000
7.9890,0.0000,0.0000
8.7107,0.0000,0.0000
9.2065,0.0000,0.0000
9.4633,0.0000,0.0000
9.4745,0.0000,0.0000
9.2398,0.0000,0.0000
8.7654,0.0000,0.0000
8.0635,0.0000,0.0000
7.1523,0.0000,0.0000
6.0555,0.0000,0.0000
4.8016,0.0000,0.0000
3.4231,0.0000,0.0000
1.9557,0.0000,0.0000
0.4376,0.0000,0.0000
-1.0919,0.0000,0.0000
-2.5930,0.0000,0.0000
-4.0269,0.0000,0.0000
-5.3562,0.0000,0.0000
-6.5466,0.0000,0.0000
-7.5670,0.0000,0.0000
-8.3911,0.0000,0.0000
-8.9974,0.0000,0.0000
-9.3703,0.0000,0.0000
-9.4999,0.0000,0.0000
-9.3830,0.0000,0.0000
-9.0227,0.0000,0.0000
-8.4281,0.0000,0.0000
-7.6149,0.0000,0.0000
-6.6040,0.0000,0.0000
-5.4218,0.0000,0.0000
-4.0988,0.0000,0.0000
-2.6695,0.0000,0.0000
-1.1709,0.0000,0.0000
0.3581,0.0000,0.0000
1.8777,0.0000,0.0000
3.3487,0.0000,0.0000
4.7328,0.0000,0.0000
5.9940,0.0000,0.0000
7.0997,0.0000,0.0000
8.0211,0.0000,0.0000
8.7344,0.0000,0.0000
9.2210,0.0000,0.0000
9.4683,0.0000,0.0000
9.4699,0.0000,0.0000
9.2258,0.0000,0.0000
8.7422,0.0000,0.0000
8.0318,0.0000,0.0000
7.1129,0.0000,0.0000
6.0094,0.0000,0.0000
4.7500,0.0000,0.0000
3.3673,0.0000,0.0000
1.8972,0.0000,0.0000
0.3779,0.0000,0.0000
-1.1512,0.0000,0.0000
-2.6504,0.0000,0.0000
-4.0809,0.0000,0.0000
-5.4054,0.0000,0.0000
-6.5897,0.0000,0.0000
-7.6030,0.0000,0.0000
-8.4189,0.0000,0.0000
-9.0164,0.0000,0.0000
-9.3799,0.0000,0.0000
-9.5000,0.0000,0.0000
-9.3735,0.0000,0.0000
-9.0038,0.0000,0.0000
-8.4004,0.0000,0.0000
-7.5790,0.0000,0.0000
-6.5610,0.0000,0.0000
-5.3727,0.0000,0.0000
-4.0449,0.0000,0.0000
-2.6122,0.0000,0.0000
-1.1117,0.0000,0.0000
0.4177,0.0000,0.0000
1.9362,0.0000,0.0000
3.4045,0.0000,0.0000
4.7844,0.0000,0.0000
6.0402,0.0000,0.0000
7.1392,0.0000,0.0000
8.0529,0.0000,0.0000
8.7577,0.0000,0.0000
9.2352,0.0000,0.0000
9.4730,0.0000,0.0000
9.4650,0.0000,0.0000
9.2114,0.0000,0.0000
8.7187,0.0000,0.0000
7.9997,0.0000,0.0000
7.0732,0.0000,0.0000
5.9631,0.0000,0.0000
4.6982,0.0000,0.0000
3.3114,0.0000,0.0000
1.8387,0.0000,0.0000
0.3183,0.0000,0.0000
-1.2104,0.0000,0.0000
-2.7077,0.0000,0.0000
-4.1347,0.0000,0.0000
-5.4544,0.0000,0.0000
-6.6326,0.0000,0.0000
-7.6386,0.0000,0.0000
-8.4464,0.0000,0.0000
-9.0350,0.0000,0.0000
-9.3892,0.0000,0.0000
-9.4997,0.0000,0.0000
-9.3636,0.0000,0.0000
-8.9846,0.0000,0.0000
-8.3724,0.0000,0.0000
-7.5429,0.0000,0.0000
-6.5177,0.0000,0.0000
-5.3233,0.0000,0.0000
-3.9908,0.0000,0.0000
-2.5547,0.0000,0.0000
-1.0524,0.0000,0.0000
0.4773,0.0000,0.0000
1.9946,0.0000,0.0000
3.4602,0.0000,0.0000
4.8359,0.0000,0.0000
6.0861,0.0000,0.0000
7.1784,0.0000,0.0000
8.0844,0.0000,0.0000
8.7807,0.0000,0.0000
9.2490,0.0000,0.0000
9.4773,0.0000,0.0000
9.4597,0.0000,0.0000
9.1966,0.0000,0.0000
8.6948,0.0000,0.0000
7.9674,0.0000,0.0000
7.0332,0.0000,0.0000
5.9165,0.0000,0.0000
4.6462,0.0000,0.0000
3.2554,0.0000,0.0000
1.7801,0.0000,0.0000
0.2586,0.0000,0.0000
-1.2696,0.0000,0.0000
-2.7648,0.0000,0.0000
-4.1884,0.0000,0.0000
-5.5032,0.0000,0.0000
-6.6752,0.0000,0.0000
-7.6739,0.0000,0.0000
-8.4736,0.0000,0.0000
-9.0533,0.0000,0.0000
-9.3981,0.0000,0.0000
-9.4990,0.0000,0.0000
-9.3534,0.0000,0.0000
-8.9650,0.0000,0.0000
-8.3440,0.0000,0.0000
-7.5065,0.0000,0.0000
-6.4741,0.0000,0.0000
-5.2738,0.0000,0.0000
-3.9366,0.0000,0.0000
-2.4972,0.0000,0.0000
-0.9930,0.0000,0.0000
0.5369,0.0000,0.0000
2.0529,0.0000,0.0000
3.5157,0.0000,0.0000
4.8872,0.0000,0.0000
6.1318,0.0000,0.0000
7.2174,0.0000,0.0000
8.1156,0.0000,0.0000
8.8033,0.0000,0.0000
