------------ Data File Created By ActiGraph GT3X+ ActiLife v6.11.8 Firmware v3.2.1 date format M/d/yyyy at 30 Hz  -----------
Serial Number: NEO1C04110486
Start Time 00:00:00
Start Date 11/19/2013
Epoch Period (hh:mm:ss) 00:00:00
Download Time 11:00:51
Download Date 7/27/2015
Current Memory Address: 0
Current Battery Voltage: 3.22     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
0.0000,0.0000,0.0000
1.5896,0.0000,0.0000
3.1380,0.0000,0.0000
4.6050,0.0000,0.0000
5.9524,0.0000,0.0000
7.1454,0.0000,0.0000
8.1530,0.0000,0.0000
8.9489,0.0000,0.0000
9.5127,0.0000,0.0000
9.8295,0.0000,0.0000
9.8913,0.0000,0.0000
9.6964,0.0000,0.0000
9.2499,0.0000,0.0000
8.5633,0.0000,0.0000
7.6544,0.0000,0.0000
6.5470,0.0000,0.0000
5.2696,0.0000,0.0000
3.8555,0.0000,0.0000
2.3413,0.0000,0.0000
0.7664,0.0000,0.0000
-0.8284,0.0000,0.0000
-2.4017,0.0000,0.0000
-3.9127,0.0000,0.0000
-5.3222,0.0000,0.0000
-6.5935,0.0000,0.0000
-7.6937,0.0000,0.0000
-8.5943,0.0000,0.0000
-9.2718,0.0000,0.0000
-9.7088,0.0000,0.0000
-9.8937,0.0000,0.0000
-9.8219,0.0000,0.0000
-9.4953,0.0000,0.0000
-8.9222,0.0000,0.0000
-8.1175,0.0000,0.0000
-7.1022,0.0000,0.0000
-5.9026,0.0000,0.0000
-4.5498,0.0000,0.0000
-3.0790,0.0000,0.0000
-1.5282,0.0000,0.0000
0.0622,0.0000,0.0000
1.6510,0.0000,0.0000
3.1970,0.0000,0.0000
4.6600,0.0000,0.0000
6.0020,0.0000,0.0000
7.1883,0.0000,0.0000
8.1881,0.0000,0.0000
8.9754,0.0000,0.0000
9.5297,0.0000,0.0000
9.8368,0.0000,0.0000
9.8885,0.0000,0.0000
9.6837,0.0000,0.0000
9.2275,0.0000,0.0000
8.5319,0.0000,0.0000
7.6148,0.0000,0.0000
6.5002,0.0000,0.0000
5.2169,0.0000,0.0000
3.7981,0.0000,0.0000
2.2809,0.0000,0.0000
0.7044,0.0000,0.0000
-0.8904,0.0000,0.0000
-2.4620,0.0000,0.0000
-3.9698,0.0000,0.0000
-5.3745,0.0000,0.0000
-6.6398,0.0000,0.0000
-7.7327,0.0000,0.0000
-8.6250,0.0000,0.0000
-9.2935,0.0000,0.0000
-9.7207,0.0000,0.0000
-9.8957,0.0000,0.0000
-9.8139,0.0000,0.0000
-9.4775,0.0000,0.0000
-8.8950,0.0000,0.0000
-8.0818,0.0000,0.0000
-7.0588,0.0000,0.0000
-5.8526,0.0000,0.0000
