------------ Data File Created By ActiGraph GT3X+ ActiLife v6.11.8 Firmware v3.2.1 date format M/d/yyyy at 30 Hz  -----------
Serial Number: NEO1C04110486
Start Time 00:00:00
Start Date 11/19/2013
Epoch Period (hh:mm:ss) 00:00:00
Download Time 11:00:51
Download Date 7/27/2015
Current Memory Address: 0
Current Battery Voltage: 3.22     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
0.0000,0.0000,0.0000
1.5575,0.0000,0.0000
3.0746,0.0000,0.0000
4.5120,0.0000,0.0000
5.8322,0.0000,0.0000
7.0011,0.0000,0.0000
7.9883,0.0000,0.0000
8.7682,0.0000,0.0000
9.3205,0.0000,0.0000
9.6310,0.0000,0.0000
9.6915,0.0000,0.0000
9.5005,0.0000,0.0000
9.0630,0.0000,0.0000
8.3903,0.0000,0.0000
7.4998,0.0000,0.0000
6.4147,0.0000,0.0000
5.1632,0.0000,0.0000
3.7776,0.0000,0.0000
2.2940,0.0000,0.0000
0.7509,0.0000,0.0000
-0.8117,0.0000,0.0000
-2.3532,0.0000,0.0000
-3.8337,0.0000,0.0000
-5.2147,0.0000,0.0000
-6.4603,0.0000,0.0000
-7.5383,0.0000,0.0000
-8.4207,0.0000,0.0000
-9.0845,0.0000,0.0000
-9.5126,0.0000,0.0000
-9.6939,0.0000,0.0000
-9.6235,0.0000,0.0000
-9.3034,0.0000,0.0000
-8.7419,0.0000,0.0000
-7.9535,0.0000,0.0000
-6.9588,0.0000,0.0000
-5.7834,0.0000,0.0000
-4.4579,0.0000,0.0000
-3.0168,0.0000,0.0000
-1.4973,0.0000,0.0000
0.0609,0.0000,0.0000
1.6177,0.0000,0.0000
3.1324,0.0000,0.0000
4.5658,0.0000,0.0000
5.8808,0.0000,0.0000
7.0431,0.0000,0.0000
8.0227,0.0000,0.0000
8.7940,0.0000,0.0000
9.3372,0.0000,0.0000
9.6380,0.0000,0.0000
9.6887,0.0000,0.0000
9.4880,0.0000,0.0000
9.0411,0.0000,0.0000
8.3595,0.0000,0.0000
7.4610,0.0000,0.0000
6.3689,0.0000,0.0000
5.1115,0.0000,0.0000
3.7214,0.0000,0.0000
2.2348,0.0000,0.0000
0.6901,0.0000,0.0000
-0.8724,0.0000,0.0000
-2.4123,0.0000,0.0000
-3.8896,0.0000,0.0000
-5.2659,0.0000,0.0000
-6.5057,0.0000,0.0000
-7.5765,0.0000,0.0000
-8.4508,0.0000,0.0000
-9.1057,0.0000,0.0000
-9.5244,0.0000,0.0000
-9.6958,0.0000,0.0000
-9.6157,0.0000,0.0000
-9.2860,0.0000,0.0000
-8.7153,0.0000,0.0000
-7.9185,0.0000,0.0000
-6.9162,0.0000,0.0000
-5.7343,0.0000,0.0000
-4.4037,0.0000,0.0000
-2.9588,0.0000,0.0000
-1.4371,0.0000,0.0000
0.1219,0.0000,0.0000
1.6777,0.0000,0.0000
3.1900,0.0000,0.0000
4.6195,0.0000,0.0000
5.9291,0.0000,0.0000
7.0849,0.0000,0.0000
8.0568,0.0000,0.0000
8.8196,0.0000,0.0000
9.3535,0.0000,0.0000
9.6447,0.0000,0.0000
9.6856,0.0000,0.0000
9.4752,0.0000,0.0000
9.0188,0.0000,0.0000
8.3284,0.0000,0.0000
7.4219,0.0000,0.0000
6.3228,0.0000,0.0000
5.0596,0.0000,0.0000
3.6651,0.0000,0.0000
2.1754,0.0000,0.0000
0.6293,0.0000,0.0000
-0.9331,0.0000,0.0000
-2.4713,0.0000,0.0000
-3.9453,0.0000,0.0000
-5.3170,0.0000,0.0000
-6.5507,0.0000,0.0000
-7.6144,0.0000,0.0000
-8.4805,0.0000,0.0000
-9.1265,0.0000,0.0000
-9.5357,0.0000,0.0000
-9.6974,0.0000,0.0000
-9.6075,0.0000,0.0000
-9.2682,0.0000,0.0000
-8.6884,0.0000,0.0000
-7.8831,0.0000,0.0000
-6.8733,0.0000,0.0000
-5.6851,0.0000,0.0000
-4.3493,0.0000,0.0000
-2.9007,0.0000,0.0000
-1.3768,0.0000,0.0000
0.1828,0.0000,0.0000
1.7377,0.0000,0.0000
3.2475,0.0000,0.0000
4.6730,0.0000,0.0000
5.9773,0.0000,0.0000
7.1264,0.0000,0.0000
8.0906,0.0000,0.0000
8.8448,0.0000,0.0000
9.3695,0.0000,0.0000
9.6510,0.0000,0.0000
9.6821,0.0000,0.0000
9.4619,0.0000,0.0000
8.9962,0.0000,0.0000
8.2970,0.0000,0.0000
7.3825,0.0000,0.0000
6.2764,0.0000,0.0000
5.0075,0.0000,0.0000
3.6086,0.0000,0.0000
2.1160,0.0000,0.0000
0.5685,0.0000,0.0000
-0.9937,0.0000,0.0000
-2.5302,0.0000,0.0000
-4.0009,0.0000,0.0000
-5.3679,0.0000,0.0000
-6.5955,0.0000,0.0000
-7.6520,0.0000,0.0000
-8.5099,0.0000,0.0000
-9.1470,0.0000,0.0000
-9.5467,0.0000,0.0000
-9.6986,0.0000,0.0000
-9.5989,0.0000,0.0000
-9.2500,0.0000,0.0000
-8.6611,0.0000,0.0000
-7.8475,0.0000,0.0000
-6.8301,0.0000,0.0000
-5.6356,0.0000,0.0000
-4.2948,0.0000,0.0000
-2.8425,0.0000,0.0000
-1.3164,0.0000,0.0000
0.2438,0.0000,0.0000
1.7976,0.0000,0.0000
3.3049,0.0000,0.0000
4.7263,0.0000,0.0000
6.0251,0.0000,0.0000
7.1676,0.0000,0.0000
8.1240,0.0000,0.0000
8.8696,0.0000,0.0000
9.3851,0.0000,0.0000
9.6570,0.0000,0.0000
9.6782,0.0000,0.0000
9.4483,0.0000,0.0000
8.9732,0.0000,0.0000
8.2653,0.0000,0.0000
7.3429,0.0000,0.0000
6.2299,0.0000,0.0000
4.9552,0.0000,0.0000
3.5519,0.0000,0.0000
2.0565,0.0000,0.0000
0.5077,0.0000,0.0000
-1.0543,0.0000,0.0000
-2.5889,0.0000,0.0000
-4.0564,0.0000,0.0000
-5.4186,0.0000,0.0000
-6.6401,0.0000,0.0000
-7.6893,0.0000,0.0000
-8.5390,0.0000,0.0000
-9.1671,0.0000,0.0000
-9.5573,0.0000,0.0000
-9.6995,0.0000,0.0000
-9.5899,0.0000,0.0000
-9.2315,0.0000,0.0000
-8.6335,0.0000,0.0000
-7.8115,0.0000,0.0000
-6.7867,0.0000,0.0000
-5.5859,0.0000,0.0000
-4.2400,0.0000,0.0000
-2.7842,0.0000,0.0000
-1.2560,0.0000,0.0000
0.3047,0.0000,0.0000
1.8575,0.0000,0.0000
3.3621,0.0000,0.0000
4.7795,0.0000,0.0000
6.0728,0.0000,0.0000
7.2085,0.0000,0.0000
8.1572,0.0000,0.0000
8.8941,0.0000,0.0000
9.4003,0.0000,0.0000
9.6625,0.0000,0.0000
9.6740,0.0000,0.0000
9.4344,0.0000,0.0000
8.9499,0.0000,0.0000
8.2332,0.0000,0.0000
7.3029,0.0000,0.0000
6.1830,0.0000,0.0000
