------------ Data File Created By ActiGraph GT3X+ ActiLife v6.11.8 Firmware v3.2.1 date format M/d/yyyy at 30 Hz  -----------
Serial Number: NEO1C04110486
Start Time 00:00:00
Start Date 11/19/2013
Epoch Period (hh:mm:ss) 00:00:00
Download Time 11:00:51
Download Date 7/27/2015
Current Memory Address: 0
Current Battery Voltage: 3.22     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
0.0000,0.0000,0.0000
1.0758,0.0000,0.0000
2.1237,0.0000,0.0000
3.1165,0.0000,0.0000
4.0284,0.0000,0.0000
4.8358,0.0000,0.0000
5.5177,0.0000,0.0000
6.0564,0.0000,0.0000
6.4379,0.0000,0.0000
6.6523,0.0000,0.0000
6.6941,0.0000,0.0000
6.5622,0.0000,0.0000
6.2600,0.0000,0.0000
5.7953,0.0000,0.0000
5.1803,0.0000,0.0000
4.4308,0.0000,0.0000
3.5663,0.0000,0.0000
2.6093,0.0000,0.0000
1.5845,0.0000,0.0000
0.5187,0.0000,0.0000
-0.5606,0.0000,0.0000
-1.6254,0.0000,0.0000
-2.6480,0.0000,0.0000
-3.6019,0.0000,0.0000
-4.4623,0.0000,0.0000
-5.2069,0.0000,0.0000
-5.8164,0.0000,0.0000
-6.2749,0.0000,0.0000
-6.5706,0.0000,0.0000
-6.6958,0.0000,0.0000
-6.6472,0.0000,0.0000
-6.4261,0.0000,0.0000
-6.0382,0.0000,0.0000
-5.4937,0.0000,0.0000
-4.8066,0.0000,0.0000
-3.9947,0.0000,0.0000
-3.0792,0.0000,0.0000
-2.0838,0.0000,0.0000
-1.0342,0.0000,0.0000
0.0421,0.0000,0.0000
1.1174,0.0000,0.0000
2.1636,0.0000,0.0000
3.1537,0.0000,0.0000
4.0620,0.0000,0.0000
4.8648,0.0000,0.0000
5.5414,0.0000,0.0000
6.0742,0.0000,0.0000
6.4494,0.0000,0.0000
6.6572,0.0000,0.0000
6.6922,0.0000,0.0000
6.5536,0.0000,0.0000
6.2449,0.0000,0.0000
5.7741,0.0000,0.0000
5.1535,0.0000,0.0000
4.3991,0.0000,0.0000
3.5306,0.0000,0.0000
2.5705,0.0000,0.0000
1.5436,0.0000,0.0000
0.4767,0.0000,0.0000
-0.6026,0.0000,0.0000
-1.6662,0.0000,0.0000
-2.6866,0.0000,0.0000
-3.6373,0.0000,0.0000
-4.4936,0.0000,0.0000
-5.2333,0.0000,0.0000
-5.8371,0.0000,0.0000
-6.2895,0.0000,0.0000
-6.5787,0.0000,0.0000
-6.6971,0.0000,0.0000
-6.6418,0.0000,0.0000
-6.4140,0.0000,0.0000
-6.0199,0.0000,0.0000
-5.4695,0.0000,0.0000
-4.7771,0.0000,0.0000
-3.9608,0.0000,0.0000
-3.0417,0.0000,0.0000
-2.0437,0.0000,0.0000
-0.9926,0.0000,0.0000
0.0842,0.0000,0.0000
1.1588,0.0000,0.0000
2.2034,0.0000,0.0000
3.1908,0.0000,0.0000
4.0954,0.0000,0.0000
4.8937,0.0000,0.0000
5.5650,0.0000,0.0000
6.0919,0.0000,0.0000
6.4607,0.0000,0.0000
6.6618,0.0000,0.0000
6.6901,0.0000,0.0000
6.5447,0.0000,0.0000
6.2295,0.0000,0.0000
5.7526,0.0000,0.0000
5.1265,0.0000,0.0000
4.3673,0.0000,0.0000
3.4948,0.0000,0.0000
2.5315,0.0000,0.0000
1.5026,0.0000,0.0000
0.4347,0.0000,0.0000
-0.6445,0.0000,0.0000
-1.7070,0.0000,0.0000
-2.7251,0.0000,0.0000
-3.6726,0.0000,0.0000
-4.5247,0.0000,0.0000
-5.2595,0.0000,0.0000
-5.8577,0.0000,0.0000
-6.3039,0.0000,0.0000
-6.5865,0.0000,0.0000
-6.6982,0.0000,0.0000
-6.6361,0.0000,0.0000
-6.4017,0.0000,0.0000
-6.0013,0.0000,0.0000
-5.4451,0.0000,0.0000
-4.7475,0.0000,0.0000
-3.9268,0.0000,0.0000
-3.0042,0.0000,0.0000
-2.0036,0.0000,0.0000
-0.9510,0.0000,0.0000
0.1263,0.0000,0.0000
1.2003,0.0000,0.0000
2.2431,0.0000,0.0000
3.2277,0.0000,0.0000
4.1286,0.0000,0.0000
4.9223,0.0000,0.0000
5.5883,0.0000,0.0000
6.1093,0.0000,0.0000
6.4717,0.0000,0.0000
6.6662,0.0000,0.0000
6.6876,0.0000,0.0000
6.5356,0.0000,0.0000
6.2139,0.0000,0.0000
5.7309,0.0000,0.0000
5.0993,0.0000,0.0000
4.3353,0.0000,0.0000
3.4588,0.0000,0.0000
2.4925,0.0000,0.0000
1.4616,0.0000,0.0000
0.3927,0.0000,0.0000
-0.6864,0.0000,0.0000
-1.7476,0.0000,0.0000
-2.7635,0.0000,0.0000
-3.7077,0.0000,0.0000
-4.5557,0.0000,0.0000
-5.2854,0.0000,0.0000
-5.8780,0.0000,0.0000
-6.3180,0.0000,0.0000
-6.5941,0.0000,0.0000
-6.6991,0.0000,0.0000
-6.6302,0.0000,0.0000
-6.3892,0.0000,0.0000
-5.9824,0.0000,0.0000
-5.4204,0.0000,0.0000
-4.7177,0.0000,0.0000
-3.8926,0.0000,0.0000
-2.9665,0.0000,0.0000
-1.9634,0.0000,0.0000
-0.9093,0.0000,0.0000
0.1684,0.0000,0.0000
1.2417,0.0000,0.0000
2.2827,0.0000,0.0000
3.2646,0.0000,0.0000
4.1617,0.0000,0.0000
4.9508,0.0000,0.0000
5.6114,0.0000,0.0000
6.1264,0.0000,0.0000
6.4825,0.0000,0.0000
6.6703,0.0000,0.0000
6.6850,0.0000,0.0000
6.5262,0.0000,0.0000
6.1980,0.0000,0.0000
5.7090,0.0000,0.0000
5.0719,0.0000,0.0000
4.3031,0.0000,0.0000
3.4226,0.0000,0.0000
2.4534,0.0000,0.0000
1.4204,0.0000,0.0000
0.3507,0.0000,0.0000
-0.7282,0.0000,0.0000
-1.7882,0.0000,0.0000
-2.8018,0.0000,0.0000
-3.7427,0.0000,0.0000
-4.5865,0.0000,0.0000
-5.3112,0.0000,0.0000
-5.8981,0.0000,0.0000
-6.3319,0.0000,0.0000
-6.6014,0.0000,0.0000
-6.6996,0.0000,0.0000
-6.6240,0.0000,0.0000
-6.3764,0.0000,0.0000
-5.9634,0.0000,0.0000
-5.3956,0.0000,0.0000
-4.6877,0.0000,0.0000
-3.8583,0.0000,0.0000
-2.9287,0.0000,0.0000
-1.9231,0.0000,0.0000
-0.8676,0.0000,0.0000
0.2105,0.0000,0.0000
1.2830,0.0000,0.0000
2.3223,0.0000,0.0000
3.3013,0.0000,0.0000
4.1946,0.0000,0.0000
4.9791,0.0000,0.0000
5.6343,0.0000,0.0000
6.1434,0.0000,0.0000
6.4930,0.0000,0.0000
6.6741,0.0000,0.0000
6.6820,0.0000,0.0000
6.5165,0.0000,0.0000
6.1819,0.0000,0.0000
5.6869,0.0000,0.0000
5.0443,0.0000,0.0000
4.2707,0.0000,0.0000
3.3864,0.0000,0.0000
2.4142,0.0000,0.0000
1.3793,0.0000,0.0000
0.3086,0.0000,0.0000
-0.7701,0.0000,0.0000
-1.8288,0.0000,0.0000
-2.8400,0.0000,0.0000
-3.7776,0.0000,0.0000
-4.6171,0.0000,0.0000
-5.3368,0.0000,0.0000
-5.9179,0.0000,0.0000
-6.3456,0.0000,0.0000
-6.6085,0.0000,0.0000
-6.6999,0.0000,0.0000
-6.6175,0.0000,0.0000
-6.3634,0.0000,0.0000
-5.9441,0.0000,0.0000
-5.3705,0.0000,0.0000
-4.6576,0.0000,0.0000
-3.8238,0.0000,0.0000
-2.8908,0.0000,0.0000
-1.8827,0.0000,0.0000
-0.8258,0.0000,0.0000
0.2525,0.0000,0.0000
1.3243,0.0000,0.0000
2.3617,0.0000,0.0000
3.3378,0.0000,0.0000
4.2273,0.0000,0.0000
5.0071,0.0000,0.0000
5.6570,0.0000,0.0000
6.1600,0.0000,0.0000
6.5032,0.0000,0.0000
6.6777,0.0000,0.0000
6.6788,0.0000,0.0000
6.5066,0.0000,0.0000
6.1656,0.0000,0.0000
5.6645,0.0000,0.0000
5.0165,0.0000,0.0000
4.2382,0.0000,0.0000
3.3500,0.0000,0.0000
2.3748,0.0000,0.0000
1.3381,0.0000,0.0000
0.2665,0.0000,0.0000
-0.8119,0.0000,0.0000
-1.8692,0.0000,0.0000
-2.8781,0.0000,0.0000
-3.8122,0.0000,0.0000
-4.6475,0.0000,0.0000
-5.3621,0.0000,0.0000
-5.9376,0.0000,0.0000
-6.3589,0.0000,0.0000
-6.6153,0.0000,0.0000
-6.7000,0.0000,0.0000
-6.6108,0.0000,0.0000
-6.3500,0.0000,0.0000
-5.9245,0.0000,0.0000
-5.3452,0.0000,0.0000
-4.6272,0.0000,0.0000
-3.7891,0.0000,0.0000
-2.8527,0.0000,0.0000
-1.8423,0.0000,0.0000
-0.7840,0.0000,0.0000
0.2946,0.0000,0.0000
1.3655,0.0000,0.0000
2.4011,0.0000,0.0000
3.3743,0.0000,0.0000
4.2599,0.0000,0.0000
5.0350,0.0000,0.0000
5.6794,0.0000,0.0000
6.1765,0.0000,0.0000
6.5132,0.0000,0.0000
6.6810,0.0000,0.0000
6.6753,0.0000,0.0000
6.4964,0.0000,0.0000
6.1490,0.0000,0.0000
5.6419,0.0000,0.0000
4.9884,0.0000,0.0000
4.2055,0.0000,0.0000
3.3135,0.0000,0.0000
2.3354,0.0000,0.0000
1.2968,0.0000,0.0000
0.2245,0.0000,0.0000
-0.8537,0.0000,0.0000
-1.9096,0.0000,0.0000
-2.9160,0.0000,0.0000
-3.8468,0.0000,0.0000
-4.6777,0.0000,0.0000
-5.3872,0.0000,0.0000
-5.9570,0.0000,0.0000
-6.3721,0.0000,0.0000
-6.6218,0.0000,0.0000
-6.6998,0.0000,0.0000
-6.6038,0.0000,0.0000
-6.3365,0.0000,0.0000
-5.9047,0.0000,0.0000
-5.3197,0.0000,0.0000
-4.5967,0.0000,0.0000
-3.7543,0.0000,0.0000
-2.8146,0.0000,0.0000
-1.8018,0.0000,0.0000
-0.7422,0.0000,0.0000
0.3366,0.0000,0.0000
1.4067,0.0000,0.0000
2.4403,0.0000,0.0000
3.4106,0.0000,0.0000
4.2923,0.0000,0.0000
5.0627,0.0000,0.0000
5.7017,0.0000,0.0000
6.1927,0.0000,0.0000
6.5230,0.0000,0.0000
6.6840,0.0000,0.0000
6.6716,0.0000,0.0000
6.4860,0.0000,0.0000
6.1321,0.0000,0.0000
5.6191,0.0000,0.0000
4.9602,0.0000,0.0000
4.1727,0.0000,0.0000
3.2768,0.0000,0.0000
2.2959,0.0000,0.0000
1.2555,0.0000,0.0000
0.1824,0.0000,0.0000
-0.8954,0.0000,0.0000
-1.9499,0.0000,0.0000
-2.9539,0.0000,0.0000
-3.8812,0.0000,0.0000
-4.7078,0.0000,0.0000
-5.4122,0.0000,0.0000
-5.9761,0.0000,0.0000
-6.3850,0.0000,0.0000
-6.6281,0.0000,0.0000
-6.6993,0.0000,0.0000
-6.5966,0.0000,0.0000
-6.3227,0.0000,0.0000
-5.8847,0.0000,0.0000
-5.2940,0.0000,0.0000
-4.5660,0.0000,0.0000
-3.7194,0.0000,0.0000
-2.7763,0.0000,0.0000
-1.7612,0.0000,0.0000
-0.7003,0.0000,0.0000
0.3787,0.0000,0.0000
1.4479,0.0000,0.0000
2.4795,0.0000,0.0000
3.4467,0.0000,0.0000
4.3246,0.0000,0.0000
5.0902,0.0000,0.0000
5.7237,0.0000,0.0000
6.2086,0.0000,0.0000
6.5325,0.0000,0.0000
6.6868,0.0000,0.0000
6.6676,0.0000,0.0000
6.4753,0.0000,0.0000
6.1150,0.0000,0.0000
5.5961,0.0000,0.0000
4.9319,0.0000,0.0000
4.1397,0.0000,0.0000
3.2400,0.0000,0.0000
2.2563,0.0000,0.0000
1.2141,0.0000,0.0000
0.1403,0.0000,0.0000
-0.9371,0.0000,0.0000
-1.9902,0.0000,0.0000
