------------ Data File Created By ActiGraph GT3X+ ActiLife v6.11.8 Firmware v3.2.1 date format M/d/yyyy at 30 Hz  -----------
Serial Number: NEO1C04110486
Start Time 00:00:00
Start Date 11/19/2013
Epoch Period (hh:mm:ss) 00:00:00
Download Time 11:00:51
Download Date 7/27/2015
Current Memory Address: 0
Current Battery Voltage: 3.22     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
0.0000,0.0000,0.0000
1.4612,0.0000,0.0000
2.8845,0.0000,0.0000
4.2329,0.0000,0.0000
5.4714,0.0000,0.0000
6.5680,0.0000,0.0000
7.4941,0.0000,0.0000
8.2258,0.0000,0.0000
8.7440,0.0000,0.0000
9.0352,0.0000,0.0000
9.0920,0.0000,0.0000
8.9129,0.0000,0.0000
8.5024,0.0000,0.0000
7.8713,0.0000,0.0000
7.0359,0.0000,0.0000
6.0179,0.0000,0.0000
4.8438,0.0000,0.0000
3.5440,0.0000,0.0000
2.1521,0.0000,0.0000
0.7045,0.0000,0.0000
-0.7615,0.0000,0.0000
-2.2077,0.0000,0.0000
-3.5965,0.0000,0.0000
-4.8921,0.0000,0.0000
-6.0607,0.0000,0.0000
-7.0720,0.0000,0.0000
-7.8998,0.0000,0.0000
-8.5226,0.0000,0.0000
-8.9242,0.0000,0.0000
-9.0942,0.0000,0.0000
-9.0282,0.0000,0.0000
-8.7280,0.0000,0.0000
-8.2012,0.0000,0.0000
-7.4616,0.0000,0.0000
-6.5283,0.0000,0.0000
-5.4256,0.0000,0.0000
-4.1822,0.0000,0.0000
-2.8302,0.0000,0.0000
-1.4047,0.0000,0.0000
0.0572,0.0000,0.0000
1.5176,0.0000,0.0000
2.9386,0.0000,0.0000
4.2834,0.0000,0.0000
5.5170,0.0000,0.0000
6.6075,0.0000,0.0000
7.5264,0.0000,0.0000
8.2501,0.0000,0.0000
8.7596,0.0000,0.0000
9.0419,0.0000,0.0000
9.0894,0.0000,0.0000
8.9011,0.0000,0.0000
8.4818,0.0000,0.0000
7.8424,0.0000,0.0000
6.9995,0.0000,0.0000
5.9749,0.0000,0.0000
4.7953,0.0000,0.0000
3.4912,0.0000,0.0000
2.0965,0.0000,0.0000
0.6475,0.0000,0.0000
-0.8184,0.0000,0.0000
-2.2631,0.0000,0.0000
-3.6490,0.0000,0.0000
-4.9402,0.0000,0.0000
-6.1032,0.0000,0.0000
-7.1079,0.0000,0.0000
-7.9280,0.0000,0.0000
-8.5425,0.0000,0.0000
-8.9352,0.0000,0.0000
-9.0961,0.0000,0.0000
-9.0209,0.0000,0.0000
-8.7116,0.0000,0.0000
-8.1762,0.0000,0.0000
-7.4287,0.0000,0.0000
-6.4884,0.0000,0.0000
-5.3796,0.0000,0.0000
-4.1313,0.0000,0.0000
-2.7758,0.0000,0.0000
-1.3482,0.0000,0.0000
0.1144,0.0000,0.0000
1.5739,0.0000,0.0000
2.9927,0.0000,0.0000
4.3338,0.0000,0.0000
5.5624,0.0000,0.0000
6.6466,0.0000,0.0000
7.5584,0.0000,0.0000
8.2740,0.0000,0.0000
8.7750,0.0000,0.0000
9.0481,0.0000,0.0000
9.0865,0.0000,0.0000
8.8891,0.0000,0.0000
8.4610,0.0000,0.0000
7.8133,0.0000,0.0000
6.9628,0.0000,0.0000
5.9317,0.0000,0.0000
4.7466,0.0000,0.0000
3.4384,0.0000,0.0000
2.0409,0.0000,0.0000
0.5904,0.0000,0.0000
-0.8754,0.0000,0.0000
-2.3184,0.0000,0.0000
-3.7013,0.0000,0.0000
-4.9881,0.0000,0.0000
-6.1455,0.0000,0.0000
-7.1434,0.0000,0.0000
-7.9560,0.0000,0.0000
-8.5620,0.0000,0.0000
-8.9459,0.0000,0.0000
-9.0976,0.0000,0.0000
-9.0132,0.0000,0.0000
-8.6949,0.0000,0.0000
-8.1510,0.0000,0.0000
-7.3955,0.0000,0.0000
-6.4481,0.0000,0.0000
-5.3334,0.0000,0.0000
-4.0803,0.0000,0.0000
-2.7213,0.0000,0.0000
-1.2916,0.0000,0.0000
0.1715,0.0000,0.0000
1.6302,0.0000,0.0000
3.0466,0.0000,0.0000
4.3840,0.0000,0.0000
5.6075,0.0000,0.0000
6.6856,0.0000,0.0000
7.5901,0.0000,0.0000
8.2977,0.0000,0.0000
8.7899,0.0000,0.0000
9.0541,0.0000,0.0000
9.0832,0.0000,0.0000
8.8767,0.0000,0.0000
8.4398,0.0000,0.0000
7.7838,0.0000,0.0000
6.9259,0.0000,0.0000
5.8882,0.0000,0.0000
4.6977,0.0000,0.0000
3.3853,0.0000,0.0000
1.9851,0.0000,0.0000
0.5333,0.0000,0.0000
-0.9323,0.0000,0.0000
-2.3737,0.0000,0.0000
-3.7535,0.0000,0.0000
-5.0359,0.0000,0.0000
-6.1876,0.0000,0.0000
-7.1787,0.0000,0.0000
-7.9836,0.0000,0.0000
-8.5812,0.0000,0.0000
-8.9562,0.0000,0.0000
-9.0987,0.0000,0.0000
-9.0051,0.0000,0.0000
-8.6779,0.0000,0.0000
-8.1254,0.0000,0.0000
-7.3621,0.0000,0.0000
-6.4077,0.0000,0.0000
-5.2870,0.0000,0.0000
-4.0291,0.0000,0.0000
-2.6667,0.0000,0.0000
-1.2350,0.0000,0.0000
0.2287,0.0000,0.0000
1.6864,0.0000,0.0000
3.1004,0.0000,0.0000
4.4340,0.0000,0.0000
5.6524,0.0000,0.0000
6.7242,0.0000,0.0000
7.6215,0.0000,0.0000
8.3210,0.0000,0.0000
8.8045,0.0000,0.0000
9.0596,0.0000,0.0000
9.0796,0.0000,0.0000
8.8639,0.0000,0.0000
8.4182,0.0000,0.0000
7.7540,0.0000,0.0000
6.8887,0.0000,0.0000
5.8445,0.0000,0.0000
4.6487,0.0000,0.0000
3.3322,0.0000,0.0000
1.9293,0.0000,0.0000
0.4763,0.0000,0.0000
